machine_id,time,status,brand,usage_rate,temp_avg,age_machine,env_humidity,maintenance_freq,operator_experience,shock_events
12046,651.2,1,Alpha,0.47,61.7,3,52.3,1.42,3,0
12047,1.5,1,Beta,0.61,65.3,8,55.7,0.57,3,0
12048,219.6,1,Alpha,0.31,64.8,7,33.1,0.68,2,0
12049,209.9,1,Gamma,0.72,68.4,1,45.4,0.99,3,0
12050,36.7,1,Beta,0.38,60.1,4,69.9,0.64,3,0
12051,202.7,1,Gamma,0.72,69.0,8,50.6,1.53,4,1
12052,246.9,1,Gamma,0.76,66.5,9,31.3,2.06,3,0
12053,628.3,1,Beta,0.87,64.4,2,51.8,1.72,3,1
12054,33.8,1,Alpha,0.46,58.5,7,59.4,1.13,2,1
12055,214.5,1,Beta,0.52,68.2,2,41.2,1.25,2,1
12056,202.2,1,Alpha,0.58,53.1,4,58.9,0.82,4,0
12057,28.6,1,Gamma,0.65,62.1,5,49.4,1.22,2,0
12058,44.5,1,Alpha,0.74,70.3,4,33.4,1.37,2,0
12059,113.5,1,Gamma,0.34,62.4,2,61.6,1.3,3,1
12060,104.7,1,Beta,0.82,63.7,7,61.8,1.4,3,2
12061,287.1,1,Alpha,0.55,66.2,4,48.6,1.14,3,0
12062,48.1,1,Beta,0.6,61.3,10,81.9,0.98,3,1
12063,44.9,1,Beta,0.49,69.2,10,69.0,0.93,2,0
12064,691.9,1,Gamma,0.71,64.6,1,37.4,1.54,2,0
12065,34.8,1,Beta,0.72,62.5,10,79.8,1.26,3,0
12066,339.5,0,Beta,0.56,59.9,10,82.5,1.35,3,1
12067,327.9,0,Gamma,0.82,68.5,5,40.1,1.57,3,0
12068,362.0,1,Beta,0.68,63.2,1,36.9,1.57,3,0
12069,53.4,1,Alpha,0.59,65.7,7,70.8,1.17,4,0
12070,735.2,0,Beta,0.36,73.8,9,85.4,1.11,4,0
12071,369.6,0,Alpha,0.72,68.1,6,36.3,1.02,3,0
12072,79.0,1,Beta,0.74,58.4,7,69.4,0.94,2,1
12073,305.1,1,Alpha,0.59,67.5,1,33.3,0.76,4,1
12074,80.7,1,Gamma,0.37,61.1,10,50.2,1.29,3,0
12075,43.7,1,Beta,0.64,66.4,3,81.2,1.11,3,2
12076,490.8,0,Beta,0.38,62.2,3,64.1,1.58,3,1
12077,320.9,1,Gamma,0.39,55.4,2,72.5,1.16,2,0
12078,5.6,1,Beta,0.68,69.1,6,65.8,0.62,3,0
12079,47.6,1,Alpha,0.51,68.9,2,51.2,1.61,3,0
12080,692.1,1,Alpha,0.36,66.8,7,40.9,0.96,2,0
12081,931.2,0,Beta,0.84,56.8,7,55.8,1.77,4,1
12082,31.4,1,Beta,0.39,66.2,7,86.7,0.84,3,0
12083,215.9,1,Beta,0.69,73.4,1,67.0,0.66,3,0
12084,17.3,1,Alpha,0.89,72.0,8,32.4,0.71,3,0
12085,244.8,1,Beta,0.43,66.5,4,80.7,1.12,3,0
12086,338.4,0,Beta,0.39,61.6,4,87.5,0.54,3,0
12087,121.9,1,Beta,0.61,62.8,4,78.2,1.76,3,0
12088,176.8,1,Alpha,0.72,71.1,9,56.7,1.2,2,1
12089,595.1,1,Gamma,0.73,66.1,10,44.4,1.87,3,0
12090,553.0,0,Beta,0.39,67.0,4,78.4,0.97,2,0
12091,678.9,1,Gamma,0.35,70.9,5,42.4,1.95,3,0
12092,511.6,1,Alpha,0.49,51.7,8,80.2,1.83,4,1
12093,475.9,1,Alpha,0.43,59.5,1,47.6,0.98,3,0
12094,221.3,1,Alpha,0.61,57.2,10,58.6,1.87,2,1
12095,919.8,1,Alpha,0.4,60.3,8,32.1,0.63,3,0
12096,215.4,1,Beta,0.36,68.8,7,46.3,1.35,4,0
12097,450.0,1,Beta,0.68,67.4,7,37.1,1.22,3,1
12098,146.5,1,Beta,0.54,72.2,9,47.2,1.5,3,1
12099,350.4,1,Gamma,0.39,62.4,8,53.0,2.08,4,0
12100,140.9,1,Gamma,0.6,64.3,9,61.0,1.6,4,0
12101,2.5,1,Beta,0.49,71.5,4,65.0,1.65,2,2
12102,245.6,1,Gamma,0.89,60.5,5,58.8,1.62,4,2
12103,295.1,1,Beta,0.62,67.8,7,74.0,0.99,3,2
12104,979.4,1,Alpha,0.5,61.4,8,63.3,1.44,2,0
12105,96.8,1,Beta,0.45,65.4,10,48.4,0.67,2,0
12106,657.8,0,Gamma,0.58,61.9,1,35.3,0.8,3,0
12107,121.9,1,Gamma,0.31,60.6,10,44.1,0.82,2,0
12108,56.6,1,Beta,0.75,69.9,1,71.2,1.05,3,1
12109,24.7,1,Beta,0.82,61.2,1,85.5,1.78,3,2
12110,274.3,1,Alpha,0.8,63.9,9,46.1,1.9,3,0
12111,279.6,1,Gamma,0.8,72.0,3,39.9,2.1,4,0
12112,45.4,1,Beta,0.5,62.7,7,32.6,0.9,3,0
12113,847.5,1,Gamma,0.48,64.6,4,53.4,1.71,2,1
12114,355.5,1,Beta,0.67,64.4,10,79.3,1.69,4,1
12115,139.8,1,Alpha,0.52,68.8,6,64.8,1.98,4,0
12116,28.2,1,Gamma,0.46,61.9,6,86.8,1.95,2,1
12117,608.3,1,Beta,0.85,58.3,8,45.4,0.54,2,0
12118,199.1,1,Beta,0.52,64.0,6,67.0,1.2,2,1
12119,181.2,1,Alpha,0.54,69.8,9,70.2,1.59,3,0
12120,243.7,1,Beta,0.3,64.6,9,64.3,0.7,3,1
12121,422.2,1,Alpha,0.39,62.3,3,71.3,0.62,3,1
12122,506.3,1,Alpha,0.78,61.5,3,36.1,1.5,2,0
12123,356.9,0,Alpha,0.66,69.7,2,55.2,1.58,3,0
12124,406.4,1,Alpha,0.35,66.6,6,43.9,1.26,4,1
12125,122.1,1,Alpha,0.45,62.5,6,72.5,1.7,4,0
12126,33.8,1,Alpha,0.82,67.5,5,61.6,1.31,2,2
12127,410.7,1,Alpha,0.61,71.0,7,60.6,1.02,4,0
12128,100.4,1,Gamma,0.7,69.8,2,40.8,1.16,2,0
12129,132.6,1,Alpha,0.55,66.2,9,57.4,1.96,3,0
12130,566.3,0,Gamma,0.45,62.6,2,74.4,1.84,3,1
12131,296.1,1,Alpha,0.63,66.2,10,70.1,1.18,3,0
12132,848.1,0,Beta,0.63,55.9,9,54.3,1.39,3,1
12133,1.8,1,Alpha,0.47,64.1,2,42.3,1.82,4,0
12134,819.2,0,Alpha,0.59,58.2,9,32.9,0.94,3,0
12135,235.7,1,Beta,0.39,57.6,3,45.8,0.77,3,0
12136,327.7,1,Beta,0.51,63.1,7,56.7,0.86,3,0
12137,279.9,1,Gamma,0.68,63.8,1,79.8,0.98,4,0
12138,133.8,1,Beta,0.71,71.9,6,37.8,0.7,3,0
12139,69.3,1,Gamma,0.63,71.0,5,82.9,2.12,4,2
12140,183.9,1,Alpha,0.65,67.6,9,63.7,1.72,4,0
12141,547.9,1,Alpha,0.36,64.1,1,74.3,0.82,3,0
12142,350.1,1,Gamma,0.86,65.4,5,43.3,1.13,3,0
12143,287.2,1,Beta,0.64,73.4,8,62.2,0.62,2,0
12144,57.8,1,Alpha,0.33,68.6,3,65.6,1.96,4,1
12145,193.0,1,Beta,0.46,69.6,2,39.1,0.63,4,0
12146,80.8,1,Alpha,0.45,67.7,10,72.3,0.76,3,0
12147,2.5,1,Gamma,0.45,65.9,7,77.5,1.41,4,0
12148,789.7,0,Gamma,0.55,75.5,6,34.0,1.97,3,0
12149,644.1,1,Alpha,0.79,59.8,1,67.1,0.64,3,0
12150,631.2,1,Beta,0.73,64.6,9,68.6,0.7,3,0
12151,138.7,1,Alpha,0.42,68.4,9,81.6,0.83,3,0
12152,251.9,1,Beta,0.83,74.5,2,82.4,1.14,3,1
12153,131.8,1,Beta,0.46,75.9,2,31.6,0.69,3,1
12154,284.3,1,Gamma,0.74,66.8,7,89.4,1.65,2,1
12155,101.0,1,Gamma,0.72,72.0,7,68.8,0.57,3,1
12156,228.2,1,Gamma,0.77,71.8,6,52.5,1.33,3,0
12157,652.3,1,Beta,0.37,74.4,3,56.0,1.31,3,0
12158,451.6,1,Beta,0.66,64.6,6,82.9,1.01,3,1
12159,14.8,1,Gamma,0.43,64.1,8,61.4,0.81,2,1
12160,274.7,1,Beta,0.77,69.1,1,86.6,1.33,3,2
12161,328.9,1,Gamma,0.73,70.4,5,70.1,1.57,4,0
12162,402.2,0,Beta,0.35,65.7,4,76.7,1.69,2,0
12163,49.7,1,Alpha,0.81,59.2,5,67.4,1.18,4,1
12164,779.4,0,Alpha,0.3,73.8,6,54.8,1.87,3,0
12165,141.7,1,Alpha,0.59,72.2,9,88.8,1.6,3,1
12166,140.1,1,Alpha,0.84,65.4,3,43.7,1.17,2,1
12167,334.7,1,Gamma,0.66,71.9,4,89.1,2.14,4,1
12168,1168.1,0,Gamma,0.38,69.9,1,39.7,1.17,3,0
12169,277.7,1,Gamma,0.71,69.1,5,66.5,1.43,4,1
12170,34.2,1,Alpha,0.83,69.3,6,70.9,1.16,2,1
12171,286.8,1,Gamma,0.56,64.6,8,54.5,1.24,3,0
12172,183.8,1,Alpha,0.81,53.0,2,42.5,0.57,3,3
12173,474.9,0,Alpha,0.5,67.2,10,70.1,1.93,4,0
12174,595.2,1,Beta,0.35,62.4,5,59.5,1.44,3,1
12175,265.3,1,Beta,0.65,67.7,3,89.1,0.54,3,2
12176,375.5,1,Gamma,0.62,69.9,5,46.4,0.66,2,1
12177,5.1,1,Gamma,0.84,63.7,2,31.1,0.98,3,2
12178,196.5,1,Gamma,0.62,67.9,1,47.6,1.34,3,0
12179,825.2,1,Alpha,0.39,59.1,8,48.9,1.41,4,0
12180,650.6,0,Gamma,0.54,70.2,3,83.8,1.08,3,0
12181,161.9,1,Beta,0.71,64.5,5,71.7,0.6,3,1
12182,444.9,0,Beta,0.43,64.1,10,48.6,1.75,4,0
12183,1092.1,0,Beta,0.56,58.1,10,36.4,1.15,3,0
12184,186.8,1,Beta,0.72,57.2,3,46.2,0.49,3,0
12185,128.8,1,Beta,0.87,68.6,8,43.5,0.61,3,0
12186,116.1,1,Beta,0.35,62.7,5,61.7,1.34,3,0
12187,692.7,1,Beta,0.84,75.1,8,35.1,1.59,3,2
12188,477.3,1,Gamma,0.52,60.8,10,48.5,2.13,3,0
12189,753.2,0,Alpha,0.41,69.9,2,47.1,1.94,4,0
12190,156.3,1,Alpha,0.45,65.6,1,73.7,1.65,4,0
12191,434.6,1,Beta,0.44,65.6,2,36.4,1.3,3,0
12192,189.4,1,Alpha,0.47,61.8,9,73.2,1.21,3,1
12193,520.5,1,Alpha,0.78,61.5,1,41.4,1.8,2,0
12194,342.2,1,Gamma,0.35,63.1,10,68.1,0.86,3,0
12195,307.3,0,Alpha,0.41,71.4,9,57.8,1.34,2,0
12196,304.5,1,Alpha,0.8,64.8,5,86.5,1.56,3,2
12197,684.1,0,Alpha,0.47,69.9,1,47.1,0.83,3,0
12198,584.3,1,Beta,0.88,72.7,7,59.2,1.17,2,0
12199,295.5,1,Beta,0.89,63.0,9,67.8,1.01,2,1
12200,35.9,1,Beta,0.4,62.3,6,76.5,0.47,3,0
12201,569.7,1,Alpha,0.35,64.6,6,68.6,1.63,3,1
12202,6.9,1,Beta,0.31,62.6,8,36.6,0.63,2,0
12203,610.2,0,Gamma,0.73,65.8,9,66.4,1.4,3,1
12204,34.8,1,Beta,0.83,66.6,5,89.2,1.26,4,0
12205,302.1,0,Gamma,0.42,57.2,7,65.8,1.87,3,0
12206,719.9,1,Alpha,0.75,75.6,3,39.7,1.05,3,0
12207,215.7,1,Beta,0.47,56.4,5,87.2,1.4,4,0
12208,71.2,1,Gamma,0.85,63.8,6,73.0,0.9,4,1
12209,20.3,1,Alpha,0.89,63.0,7,56.9,1.16,3,0
12210,524.8,1,Beta,0.86,61.4,3,44.5,0.98,3,2
12211,113.5,1,Alpha,0.66,63.5,10,37.5,0.78,2,0
12212,400.9,1,Gamma,0.66,60.2,5,73.5,1.2,3,0
12213,125.8,1,Alpha,0.87,58.0,3,89.5,0.76,2,3
12214,300.1,1,Beta,0.4,62.6,4,77.8,1.1,3,2
12215,119.6,1,Beta,0.66,66.4,4,33.1,0.51,3,0
12216,133.8,1,Gamma,0.38,67.3,1,48.3,1.49,4,1
12217,253.2,1,Beta,0.57,64.3,8,62.6,1.08,2,0
12218,416.7,1,Alpha,0.83,67.7,5,51.9,1.28,2,2
12219,43.2,1,Gamma,0.83,59.6,10,63.8,1.32,3,1
12220,509.7,1,Alpha,0.51,68.0,1,87.3,0.83,3,1
12221,372.5,0,Gamma,0.56,63.6,4,74.9,1.98,4,0
12222,27.5,1,Alpha,0.89,70.5,6,56.9,1.07,3,1
12223,367.0,1,Alpha,0.63,66.5,1,68.1,0.64,3,0
12224,665.8,1,Alpha,0.69,61.0,6,52.5,0.89,3,0
12225,239.0,1,Gamma,0.32,56.2,7,73.4,1.18,3,0
12226,339.9,1,Alpha,0.62,67.9,8,41.1,1.67,3,0
12227,599.8,1,Gamma,0.74,67.5,3,50.7,1.07,3,0
12228,17.1,1,Alpha,0.5,63.9,7,55.0,1.54,3,0
12229,113.8,1,Alpha,0.44,61.3,6,46.3,1.13,4,0
12230,867.0,0,Alpha,0.51,67.6,2,87.4,1.79,3,0
12231,820.1,0,Gamma,0.35,66.9,4,75.7,1.57,5,1
12232,771.4,0,Alpha,0.48,62.2,6,69.0,1.64,2,0
12233,473.9,0,Gamma,0.88,68.7,4,72.7,0.74,3,0
12234,214.7,1,Alpha,0.6,63.0,1,67.5,0.9,3,0
12235,167.8,1,Alpha,0.4,61.8,6,56.4,0.84,4,0
12236,937.0,0,Gamma,0.31,54.0,6,54.7,0.88,3,0
12237,494.2,1,Beta,0.89,62.8,3,43.4,1.1,4,0
12238,739.5,1,Gamma,0.66,63.6,6,68.7,1.06,2,0
12239,68.6,1,Beta,0.76,58.6,3,87.2,0.99,3,0
12240,12.1,1,Beta,0.66,67.4,9,38.7,0.53,3,0
12241,321.2,0,Alpha,0.53,70.1,5,54.3,1.1,4,0
12242,913.0,1,Gamma,0.41,63.0,5,31.2,0.75,4,1
12243,36.4,1,Gamma,0.79,66.0,3,36.0,1.93,3,1
12244,494.3,1,Beta,0.4,61.0,10,32.0,1.01,2,0
12245,347.7,1,Beta,0.62,56.4,5,60.8,0.59,3,0
12246,273.7,1,Alpha,0.81,74.0,4,37.0,0.75,3,0
12247,59.7,1,Alpha,0.56,72.6,10,59.7,0.9,3,0
12248,174.8,1,Beta,0.86,66.6,3,87.1,1.25,3,1
12249,120.4,1,Beta,0.9,76.4,7,84.3,0.56,2,2
12250,863.7,0,Gamma,0.71,53.3,1,39.3,1.0,4,0
12251,328.9,1,Beta,0.69,69.7,3,83.7,1.52,3,1
12252,97.3,1,Alpha,0.86,64.2,10,78.3,0.97,4,3
12253,123.9,1,Gamma,0.87,72.5,6,53.2,0.68,2,0
12254,225.1,1,Alpha,0.81,61.7,4,46.1,1.51,4,1
12255,352.5,1,Gamma,0.63,69.3,6,58.9,1.08,2,0
12256,14.2,1,Gamma,0.68,67.3,6,81.4,1.63,3,2
12257,295.1,1,Gamma,0.77,66.2,1,60.2,0.93,2,0
12258,295.8,1,Gamma,0.88,75.0,10,83.1,2.12,3,3
12259,118.0,1,Gamma,0.43,77.2,3,53.8,1.15,3,2
12260,601.2,1,Beta,0.65,63.5,5,44.6,0.67,2,1
12261,153.5,1,Alpha,0.9,58.3,2,41.8,0.72,4,1
12262,52.1,1,Beta,0.4,64.7,9,36.1,0.88,3,0
12263,324.1,0,Alpha,0.57,69.2,5,72.6,0.83,3,1
12264,50.4,1,Beta,0.79,58.4,3,84.0,1.74,4,1
12265,381.5,1,Gamma,0.79,60.1,7,42.8,1.66,4,0
12266,324.8,0,Alpha,0.5,62.6,1,34.7,1.88,3,0
12267,130.5,1,Beta,0.51,60.5,7,77.3,0.92,1,1
12268,24.3,1,Beta,0.56,75.5,6,73.5,0.48,1,2
12269,539.0,1,Beta,0.72,61.4,9,62.0,0.65,3,0
12270,645.8,1,Gamma,0.44,58.9,1,32.5,1.25,3,0
12271,150.8,1,Gamma,0.82,70.6,10,65.1,0.98,3,1
12272,497.6,0,Gamma,0.8,62.9,7,49.5,1.1,4,1
12273,411.9,1,Gamma,0.41,74.5,9,41.9,1.47,3,0
12274,578.0,1,Alpha,0.37,65.4,9,80.9,1.25,5,0
12275,731.7,1,Alpha,0.44,73.8,6,75.3,1.66,3,0
12276,1143.6,0,Beta,0.32,65.9,2,81.2,1.54,3,0
12277,635.7,0,Beta,0.54,71.4,1,36.1,0.75,2,1
12278,589.6,1,Alpha,0.43,67.4,2,53.1,1.72,4,1
12279,288.9,1,Alpha,0.47,56.0,1,31.7,1.29,4,0
12280,337.6,1,Gamma,0.73,66.6,3,43.6,1.95,4,0
12281,414.7,0,Alpha,0.53,77.8,1,40.3,1.88,4,0
12282,218.2,1,Beta,0.45,74.0,8,85.7,1.21,3,0
12283,64.9,1,Alpha,0.64,69.4,7,58.3,0.9,3,0
12284,96.4,1,Alpha,0.82,62.0,2,71.6,0.71,3,0
12285,0.7,1,Beta,0.89,67.0,7,67.7,1.01,2,0
12286,80.4,1,Alpha,0.6,58.5,9,56.2,1.59,2,1
12287,398.1,1,Beta,0.56,56.3,1,51.6,0.87,4,0
12288,546.0,1,Gamma,0.51,66.0,9,71.9,1.27,2,0
12289,136.5,1,Beta,0.6,61.6,5,31.5,1.51,3,0
12290,649.3,1,Beta,0.58,70.3,2,42.1,1.42,3,0
12291,218.8,1,Beta,0.72,57.6,8,43.5,0.96,2,0
12292,125.9,1,Alpha,0.55,70.6,7,60.5,1.41,3,0
12293,86.0,1,Alpha,0.54,69.2,4,66.9,1.64,4,0
12294,455.5,0,Alpha,0.47,61.5,4,55.6,0.72,3,0
12295,177.5,1,Gamma,0.76,55.6,8,83.5,0.64,1,0
12296,177.1,1,Beta,0.38,62.4,5,58.0,1.58,3,0
12297,669.5,1,Gamma,0.63,73.0,5,39.3,2.02,3,2
12298,782.1,1,Beta,0.36,59.4,6,69.3,1.73,5,0
12299,333.7,0,Gamma,0.44,59.5,4,63.7,1.04,3,0
12300,386.0,1,Beta,0.77,63.3,5,36.7,1.31,2,0
12301,219.6,1,Alpha,0.4,58.4,1,64.2,0.93,2,0
12302,50.5,1,Beta,0.31,63.6,7,37.2,1.69,4,0
12303,405.5,0,Alpha,0.87,64.3,2,33.6,1.95,4,0
12304,345.3,1,Beta,0.31,66.2,9,77.3,1.26,2,1
12305,281.3,1,Beta,0.66,62.5,1,37.5,1.12,3,1
12306,152.1,1,Alpha,0.46,63.7,9,65.5,1.1,3,1
12307,583.7,0,Beta,0.47,70.2,8,78.6,1.21,3,1
12308,343.4,0,Beta,0.39,57.2,7,54.4,0.57,3,0
12309,16.2,1,Beta,0.63,62.7,3,84.6,1.67,3,0
12310,367.5,1,Beta,0.33,67.2,10,43.1,0.57,3,1
12311,141.6,1,Gamma,0.62,67.5,5,83.0,0.72,2,0
12312,96.1,1,Gamma,0.58,59.2,3,80.8,2.18,3,0
12313,64.4,1,Gamma,0.48,66.6,4,35.6,1.14,4,0
12314,144.3,1,Gamma,0.72,66.9,7,84.3,1.19,2,1
12315,101.0,1,Alpha,0.69,66.3,5,70.8,1.88,4,0
12316,555.6,0,Gamma,0.42,61.9,4,67.8,1.56,3,1
12317,120.1,1,Alpha,0.69,63.6,2,53.4,0.52,2,1
12318,467.5,1,Gamma,0.88,57.4,1,33.0,0.97,1,1
12319,465.1,1,Beta,0.63,63.3,3,71.0,0.61,3,0
12320,524.5,1,Alpha,0.52,63.9,2,62.0,1.22,4,1
12321,124.4,1,Beta,0.4,64.1,3,69.8,1.66,3,0
12322,251.7,1,Alpha,0.57,60.6,6,34.7,1.19,3,0
12323,229.5,1,Gamma,0.57,69.1,9,33.7,1.06,3,1
12324,435.6,0,Alpha,0.39,60.1,5,54.4,1.48,3,0
12325,360.5,1,Alpha,0.71,67.0,3,76.8,1.77,2,2
12326,527.8,0,Alpha,0.8,65.3,3,49.7,1.79,3,0
12327,286.4,1,Alpha,0.76,63.2,10,60.2,0.94,2,0
12328,1104.3,0,Gamma,0.56,65.4,1,35.1,1.97,3,0
12329,123.3,1,Beta,0.61,61.7,4,69.5,0.49,3,0
12330,450.9,1,Gamma,0.86,68.0,7,35.7,0.69,2,2
12331,18.0,1,Beta,0.34,73.8,10,83.1,1.27,4,1
12332,455.5,1,Gamma,0.53,67.2,1,81.0,1.88,2,1
12333,286.2,1,Alpha,0.63,72.8,7,57.7,1.0,3,0
12334,558.8,1,Beta,0.68,55.7,6,78.1,1.18,4,2
12335,323.3,1,Gamma,0.57,64.9,4,71.9,0.75,3,1
12336,533.2,1,Alpha,0.52,64.9,6,41.7,1.7,2,1
12337,829.2,0,Alpha,0.4,63.4,9,60.2,0.52,1,1
12338,409.1,1,Gamma,0.52,67.4,1,83.4,1.79,4,2
12339,27.1,1,Gamma,0.74,61.3,9,57.4,1.81,2,0
12340,547.5,0,Gamma,0.52,69.1,2,72.2,1.63,3,0
12341,315.2,1,Gamma,0.84,73.4,6,33.3,1.28,1,1
12342,178.4,1,Gamma,0.76,64.9,2,35.1,1.27,3,1
12343,381.5,1,Beta,0.66,61.0,1,74.4,1.09,2,0
12344,628.5,0,Gamma,0.56,69.0,8,61.3,1.51,3,0
12345,9.4,1,Gamma,0.89,70.7,6,37.1,2.15,3,1
12346,577.2,0,Beta,0.35,68.3,7,56.1,1.65,5,1
12347,15.8,1,Beta,0.45,60.2,5,49.7,1.29,2,0
12348,67.0,1,Beta,0.54,62.9,8,54.4,1.04,3,1
12349,109.4,1,Alpha,0.86,59.3,7,76.3,0.9,3,1
12350,207.6,1,Beta,0.81,63.4,1,44.5,1.8,3,2
12351,503.9,0,Gamma,0.53,75.0,7,36.2,0.97,3,0
12352,1142.1,1,Gamma,0.72,67.2,8,42.3,1.46,2,0
12353,138.2,1,Alpha,0.73,58.5,1,76.2,1.81,4,1
12354,12.0,1,Alpha,0.74,68.5,6,34.7,1.9,4,0
12355,245.3,1,Beta,0.87,63.3,5,89.2,1.56,2,1
12356,199.9,1,Alpha,0.43,57.1,2,67.0,1.92,2,0
12357,97.0,1,Beta,0.48,70.1,2,87.5,0.54,3,3
12358,205.8,1,Gamma,0.73,65.4,3,36.3,1.52,4,0
12359,618.8,1,Gamma,0.47,58.1,10,35.2,0.86,3,1
12360,181.0,1,Alpha,0.69,59.4,1,84.9,1.03,2,0
12361,32.7,1,Gamma,0.32,69.3,10,79.2,0.67,3,1
12362,505.1,1,Beta,0.53,63.0,7,89.5,1.07,2,0
12363,614.4,1,Alpha,0.43,64.8,8,40.8,0.72,3,0
12364,152.2,1,Alpha,0.88,66.2,3,87.2,1.07,3,1
12365,66.0,1,Alpha,0.85,76.2,4,62.5,1.38,3,2
12366,228.3,1,Gamma,0.5,62.5,7,55.5,0.59,2,1
12367,69.0,1,Gamma,0.47,60.2,6,46.5,1.44,3,0
12368,286.6,1,Gamma,0.82,62.3,7,81.4,1.52,4,2
12369,337.9,1,Alpha,0.84,73.6,9,84.1,1.05,2,1
12370,343.5,1,Gamma,0.63,64.1,5,40.5,1.6,3,0
12371,444.4,0,Gamma,0.48,63.0,1,83.4,1.08,4,1
12372,105.9,1,Beta,0.45,66.4,3,47.3,1.45,4,0
12373,423.9,0,Alpha,0.66,66.7,6,76.4,1.43,3,0
12374,567.1,1,Gamma,0.33,65.6,1,60.7,0.8,3,0
12375,34.4,1,Gamma,0.66,67.7,8,53.4,1.26,3,0
12376,216.1,1,Gamma,0.73,65.5,9,64.5,1.04,3,0
12377,110.4,1,Beta,0.7,65.7,5,32.6,1.69,2,0
12378,537.5,0,Alpha,0.45,59.5,6,88.8,1.97,3,0
12379,347.6,0,Beta,0.57,68.5,3,34.8,1.62,4,0
12380,586.6,1,Beta,0.84,68.2,10,53.5,1.01,3,1
12381,380.9,0,Gamma,0.46,53.5,5,79.4,1.38,5,0
12382,322.2,0,Gamma,0.47,75.0,8,85.2,0.95,3,1
12383,18.3,1,Beta,0.4,63.3,4,44.4,0.47,3,0
12384,164.5,1,Beta,0.58,57.7,3,51.8,1.02,3,2
12385,316.5,1,Beta,0.49,59.8,7,82.2,0.95,3,1
12386,675.2,1,Alpha,0.48,63.6,2,75.1,1.39,3,0
12387,461.8,1,Gamma,0.82,61.7,3,55.4,1.61,3,0
12388,516.9,1,Gamma,0.3,71.5,4,48.5,1.54,3,0
12389,258.1,1,Beta,0.72,67.7,5,47.3,0.8,3,0
12390,63.9,1,Beta,0.63,74.4,8,54.7,1.07,3,0
12391,1035.2,0,Gamma,0.66,71.8,2,47.2,2.18,4,0
12392,34.8,1,Beta,0.87,67.5,6,89.5,0.46,3,1
12393,627.0,1,Beta,0.48,70.4,6,63.8,1.52,2,1
12394,359.6,1,Alpha,0.59,57.2,1,80.7,0.66,3,1
12395,696.6,1,Alpha,0.77,69.0,6,48.2,0.54,3,1
12396,104.8,1,Alpha,0.85,61.0,5,69.0,0.96,4,0
12397,472.2,1,Gamma,0.6,62.8,6,41.8,1.68,2,1
12398,296.3,1,Alpha,0.64,66.8,4,83.8,1.68,3,1
12399,521.0,1,Alpha,0.46,69.5,8,61.1,1.56,3,0
12400,376.3,1,Alpha,0.67,60.0,7,79.4,0.76,3,2
12401,153.6,1,Beta,0.59,65.9,9,50.5,0.46,2,0
12402,133.0,1,Alpha,0.88,69.4,1,59.5,1.4,2,0
12403,36.5,1,Beta,0.83,70.0,4,44.5,1.03,5,2
12404,331.7,1,Beta,0.77,70.1,1,31.6,1.07,2,0
12405,452.8,1,Alpha,0.62,66.7,10,78.0,0.89,2,1
12406,209.1,1,Alpha,0.63,68.3,8,49.1,1.66,3,0
12407,139.8,1,Gamma,0.45,69.9,10,30.1,1.1,2,2
12408,94.3,1,Beta,0.83,63.1,7,43.3,1.24,3,0
12409,30.4,1,Alpha,0.62,66.5,10,86.8,0.69,2,1
12410,168.4,1,Gamma,0.52,61.0,4,72.4,1.65,3,1
12411,76.0,1,Beta,0.61,64.9,9,56.5,1.59,3,1
12412,466.6,1,Gamma,0.53,65.3,1,33.0,1.91,3,0
12413,408.6,0,Gamma,0.59,71.3,1,75.7,0.81,2,0
12414,134.4,1,Alpha,0.53,61.0,4,75.8,1.47,2,1
12415,68.7,1,Beta,0.33,63.0,7,43.3,1.75,3,0
12416,119.0,1,Beta,0.61,64.8,5,34.6,0.75,2,1
12417,302.0,0,Alpha,0.52,60.8,5,37.0,0.98,2,1
12418,130.7,1,Alpha,0.76,67.7,10,39.5,1.76,4,0
12419,9.7,1,Gamma,0.41,66.1,1,66.7,2.02,3,0
12420,491.5,1,Alpha,0.6,74.2,4,71.1,1.35,3,0
12421,92.6,1,Gamma,0.52,57.0,7,76.1,0.8,3,0
12422,491.7,0,Alpha,0.32,66.4,2,49.3,0.87,3,1
12423,591.0,1,Gamma,0.58,61.7,4,33.3,1.33,3,1
12424,147.6,1,Alpha,0.51,69.0,5,58.2,1.34,4,1
12425,9.4,1,Alpha,0.77,69.2,9,41.3,1.29,4,1
12426,415.7,1,Gamma,0.84,70.8,6,70.5,1.32,3,0
12427,826.6,0,Alpha,0.51,64.5,3,49.5,1.38,2,0
12428,648.7,1,Gamma,0.85,59.4,8,83.4,1.84,3,2
12429,229.4,1,Beta,0.71,57.2,2,63.8,1.1,3,0
12430,111.5,1,Beta,0.6,64.0,7,78.6,1.58,4,0
12431,165.2,1,Alpha,0.81,55.7,1,55.1,1.24,4,0
12432,337.3,1,Alpha,0.63,69.6,7,74.5,1.57,4,2
12433,41.4,1,Alpha,0.38,71.6,7,41.9,0.97,3,1
12434,597.8,0,Beta,0.37,66.4,7,59.4,0.8,3,0
12435,214.3,1,Alpha,0.87,62.4,9,39.2,1.51,2,0
